STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 16:53,FM-15,CLR:00,10.00,,35,1.7,27,-2.7,13,-10.6,40,3,160,,24.55,1,,30.08,0.00,29.98,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 17:00,FM-12,,,,35,1.7,27,-2.7,13,-10.6,40,3,160,,24.60,1,-0.01,30.08,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 17:53,FM-15,CLR:00,10.00,,32,0.0,26,-3.2,16,-8.9,52,0,000,,24.57,,,30.09,0.00,30.00,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 18:53,FM-15,CLR:00,10.00,,27,-2.8,22,-5.5,12,-11.1,53,6,180,,24.57,,,30.12,0.00,30.01,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 19:53,FM-15,CLR:00,10.00,,23,-5.0,19,-7.1,11,-11.7,60,7,230,,24.57,1,,30.13,0.00,30.01,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 20:00,FM-12,,,,23,-5.0,19,-7.1,11,-11.7,60,7,230,,24.62,1,-0.02,30.13,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 20:53,FM-15,CLR:00,10.00,,22,-5.6,18,-7.6,10,-12.2,60,10,230,,24.57,,,30.13,0.00,30.01,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 21:53,FM-15,CLR:00,10.00,,20,-6.7,16,-8.6,8,-13.3,60,8,180,,24.57,,,30.11,0.00,30.01,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 22:53,FM-15,CLR:00,10.00,,16,-8.9,13,-10.3,7,-13.9,67,10,170,,24.57,8,,30.12,0.00,30.00,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 23:00,FM-12,,,,16,-8.9,13,-10.3,7,-13.9,67,10,170,,24.61,8,+0.00,30.12,,,35,0,18,-12.2,,,,47,0,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 23:53,FM-15,CLR:00,10.00,,18,-7.8,15,-9.4,8,-13.3,65,6,200,,24.57,,,30.09,0.00,30.00,38,2,20,-10.2,,,,45,0,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,38,2,20,-10.2,,,,45,0,0720,1646,,0.00,0.0,T,24.57,,9.0,21,210,17,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 00:53,FM-15,CLR:00,10.00,,23,-5.0,18,-7.7,7,-13.9,50,10,210,,24.57,,,30.05,0.00,30.00,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 01:53,FM-15,CLR:00,10.00,,24,-4.4,19,-7.4,6,-14.4,46,13,210,,24.57,8,,30.04,0.00,30.00,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 02:00,FM-12,,,,24,-4.4,19,-7.4,6,-14.4,46,13,210,,24.61,8,+0.01,30.04,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 02:53,FM-15,CLR:00,10.00,,25,-3.9,19,-7.2,5,-15.0,42,11,210,,24.56,,,30.02,0.00,29.99,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 03:53,FM-15,CLR:00,10.00,,26,-3.3,20,-6.8,5,-15.0,40,14,220,,24.54,,,30.00,0.00,29.97,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 04:53,FM-15,CLR:00,10.00,,23,-5.0,18,-7.8,6,-14.4,48,11,250,,24.53,8,,30.01,0.00,29.96,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 05:00,FM-12,,,,23,-5.0,18,-7.8,6,-14.4,48,11,250,,24.58,8,+0.03,30.01,,,38,15,27,-3.3,,,,38,0,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 05:53,FM-15,CLR:00,10.00,,25,-3.9,19,-7.1,6,-14.4,44,14,220,,24.53,,,30.01,0.00,29.96,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 06:53,FM-15,FEW:02 220,10.00,,26,-3.3,20,-6.6,7,-13.9,44,14,220,,24.55,,,30.04,0.00,29.98,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 07:53,FM-15,FEW:02 120 FEW:02 220,10.00,,29,-1.7,22,-5.4,8,-13.3,41,17,210,,24.55,3,,30.05,0.00,29.98,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 08:00,FM-12,,,,29,-1.7,22,-5.4,8,-13.3,41,17,210,,24.60,3,-0.01,30.05,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 08:53,FM-15,FEW:02 220,10.00,,32,0.0,25,-3.9,11,-11.7,41,11,230,,24.56,,,30.06,0.00,29.99,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 09:53,FM-15,FEW:02 220,10.00,,39,3.9,30,-1.4,13,-10.6,34,13,230,,24.56,,,30.04,0.00,29.99,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 10:53,FM-15,FEW:02 120 FEW:02 220,10.00,,45,7.2,34,1.1,17,-8.3,33,10,220,,24.55,0,,30.02,0.00,29.98,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 11:00,FM-12,,,,45,7.2,34,1.1,17,-8.3,33,10,220,,24.60,,0.01,30.02,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 11:53,FM-15,FEW:02 120 FEW:02 220,10.00,,49,9.4,36,2.4,18,-7.8,29,6,220,,24.53,,,29.98,0.00,29.96,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 12:53,FM-15,FEW:02 120 FEW:02 220,10.00,,52,11.1,36,2.4,12,-11.1,20,0,000,,24.52,,,29.93,0.00,29.95,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 13:53,FM-15,FEW:02 120 FEW:02 220,10.00,,53,11.7,37,3.0,14,-10.0,21,0,000,,24.50,6,,29.91,0.00,29.93,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 14:00,FM-12,,,,53,11.7,37,3.0,14,-10.0,21,0,000,,24.55,6,+0.04,29.91,,,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 14:53,FM-15,FEW:02 140 FEW:02 220,10.00,,54,12.2,38,3.2,14,-10.0,20,3,230,,24.51,,,29.91,0.00,29.94,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 15:53,FM-15,FEW:02 140 FEW:02 220,10.00,,52,11.1,38,3.4,19,-7.2,27,5,130,,24.51,,,29.92,0.00,29.94,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 16:53,FM-15,FEW:02 220,10.00,,42,5.6,33,0.7,20,-6.7,41,7,170,,24.52,1,,29.97,0.00,29.95,,,,,,,,,,0720,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 17:00,FM-12,,,,42,5.6,33,0.7,20,-6.7,41,7,170,,24.57,1,-0.01,29.97,,,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 17:53,FM-15,FEW:02 220,10.00,,41,5.0,32,0.0,18,-7.8,39,10,200,,24.52,,,29.97,0.00,29.95,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 18:53,FM-15,FEW:02 220,10.00,,31,-0.6,27,-2.8,20,-6.7,64,7,180,,24.53,,,30.01,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 19:53,FM-15,FEW:02 220,10.00,,31,-0.6,27,-3.0,19,-7.2,61,8,180,,24.54,1,,30.01,0.00,29.97,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 20:00,FM-12,,,,31,-0.6,27,-3.0,19,-7.2,61,8,180,,24.59,1,-0.02,30.01,,,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 20:53,FM-15,FEW:02 220,10.00,,30,-1.1,26,-3.3,19,-7.2,64,8,220,,24.55,,,30.02,0.00,29.98,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 21:53,FM-15,FEW:02 220,10.00,,32,0.0,27,-2.9,18,-7.8,56,9,220,,24.55,,,29.98,0.00,29.98,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 22:53,FM-15,CLR:00,10.00,,38,3.3,31,-0.7,19,-7.2,46,14,210,,24.53,8,,29.92,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 23:00,FM-12,,,,38,3.3,31,-0.7,19,-7.2,46,14,210,,24.58,7,,29.92,,,44,15,30,-0.3,,,,35,0,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 23:53,FM-15,CLR:00,10.00,,36,2.2,30,-1.4,19,-7.2,50,11,220,,24.53,,,29.91,0.00,29.96,56,16,36,5.7,,,,29,0,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,16s,36s,5.7s,,,,29s,0s,0720,1647,,0.00,0.0,0,24.53,,9.5,22,210,17,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 00:53,FM-15,CLR:00,10.00,,35,1.7,29,-1.7,19,-7.2,52,3,180,,24.53,,,29.90,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 01:53,FM-15,CLR:00,10.00,,38,3.3,31,-0.7,19,-7.2,46,14,210,,24.53,5,,29.89,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 02:00,FM-12,,,,38,3.3,31,-0.7,19,-7.2,46,14,210,,24.58,5,+0.00,29.89,,,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 02:53,FM-15,CLR:00,10.00,,37,2.8,30,-1.1,19,-7.2,48,13,210,,24.54,,,29.90,0.00,29.97,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 03:53,FM-15,CLR:00,10.00,,35,1.7,29,-1.7,19,-7.2,52,10,210,,24.53,,,29.91,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 04:53,FM-15,CLR:00,10.00,,35,1.7,29,-1.9,18,-7.8,50,9,240,,24.53,0,,29.94,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 05:00,FM-12,,,,35,1.7,29,-1.9,18,-7.8,50,9,240,,24.58,,0.00,29.94,,,56,29,42,11.6,,,,23,0,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 05:53,FM-15,CLR:00,10.00,,31,-0.6,26,-3.2,18,-7.8,59,8,250,,24.55,,,29.98,0.00,29.98,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 06:53,FM-15,FEW:02 180,10.00,,33,0.6,27,-2.5,18,-7.8,54,8,230,,24.55,,,30.01,0.00,29.98,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 07:53,FM-15,FEW:02 150 FEW:02 220,10.00,,34,1.1,28,-2.2,18,-7.8,52,10,220,,24.56,1,,30.01,0.00,29.99,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 08:00,FM-12,,,,34,1.1,28,-2.2,18,-7.8,52,10,220,,24.60,1,-0.02,30.01,,,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 08:53,FM-15,FEW:02 150 SCT:04 220,10.00,,43,6.1,33,0.8,19,-7.2,38,11,210,,24.57,,,30.01,0.00,30.01,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 09:53,FM-15,FEW:02 150 SCT:04 220,10.00,,49,9.4,37,2.6,19,-7.2,31,7,210,,24.58,,,29.98,0.00,30.02,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 10:53,FM-15,FEW:02 150 SCT:04 220,10.00,,56,13.3,40,4.5,19,-7.2,24,7,220,,24.57,0,,29.93,0.00,30.01,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 11:00,FM-12,,,,56,13.3,40,4.5,19,-7.2,24,7,220,,24.62,,0.01,29.93,,,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 11:53,FM-15,FEW:02 150 SCT:04 220,10.00,,58,14.4,40,4.3,14,-10.0,18,5,180,,24.54,,,29.89,0.00,29.97,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 12:53,FM-15,FEW:02 150 SCT:04 220,10.00,,62,16.7,42,5.4,14,-10.0,15,5,020,,24.53,,,29.86,0.00,29.96,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-04 13:53,FM-15,FEW:02 150 FEW:02 220,10.00,,62,16.7,42,5.5,15,-9.4,16,7,090,,24.52,6,,29.85,0.00,29.95,,,,,,,,,,0720,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
